,label,时间,原始重量,稳定重量,轴重,su_ad,wpu_x,wpu_y,wpu_z,su_x,su_y,su_z,原始重量_diff,稳定重量_diff,轴重_diff,su_ad_diff,wpu_x_diff,wpu_y_diff,wpu_z_diff,su_x_diff,su_y_diff,su_z_diff,轨迹时间,速度,估计重量
8922,0,2023-12-22 07:28:10,-13883,0,-13850,34012,11704,-1468,78196,3350,-16,86533,219,0,-67,6,-20,0,19,0,-6,0,2023-12-22 07:29:29,0.0,0.0
8923,0,2023-12-22 07:28:13,-13972,0,-13894,34016,11704,-1478,78194,3345,-10,86539,-89,0,-44,4,0,-10,-2,-5,6,6,2023-12-22 07:29:29,0.0,0.0
8924,0,2023-12-22 07:28:15,-14050,0,-14139,34038,11717,-1495,78180,3356,-16,86528,-78,0,-245,22,13,-17,-14,11,-6,-11,2023-12-22 07:29:29,0.0,0.0
8925,0,2023-12-22 07:28:18,-14084,0,-14028,34028,11721,-1484,78177,3356,-16,86528,-34,0,111,-10,4,11,-3,0,0,0,2023-12-22 07:29:29,0.0,0.0
8926,0,2023-12-22 07:28:21,-13950,0,-13972,34023,11728,-1485,78170,3350,-10,86539,134,0,56,-5,7,-1,-7,-6,6,11,2023-12-22 07:29:29,0.0,0.0
8927,0,2023-12-22 07:28:24,-14028,0,-14028,34028,11715,-1484,78184,3345,-16,86539,-78,0,-56,5,-13,1,14,-5,-6,0,2023-12-22 07:29:29,0.0,0.0
8928,0,2023-12-22 07:28:28,-14050,0,-13861,34013,11704,-1469,78197,3356,-16,86528,-22,0,167,-15,-11,15,13,11,0,-11,2023-12-22 07:29:29,0.0,0.0
8929,0,2023-12-22 07:28:31,-14072,0,-14050,34030,11705,-1482,78194,3356,-21,86528,-22,0,-189,17,1,-13,-3,0,-5,0,2023-12-22 07:29:29,0.0,0.0
8930,0,2023-12-22 07:28:34,-13928,0,-13772,34005,11705,-1462,78196,3350,-16,86533,144,0,278,-25,0,20,2,-6,5,5,2023-12-22 07:29:29,0.0,0.0
8931,0,2023-12-22 07:28:37,-14106,0,-14117,34036,11699,-1492,78198,3356,-16,86533,-178,0,-345,31,-6,-30,2,6,0,0,2023-12-22 07:29:29,0.0,0.0
8932,0,2023-12-22 07:28:39,-13917,0,-13894,34016,11692,-1472,78208,3356,-16,86528,189,0,223,-20,-7,20,10,0,0,-5,2023-12-22 07:29:29,0.0,0.0
8933,0,2023-12-22 07:28:42,-14050,0,-13750,34003,11703,-1464,78198,3350,-10,86533,-133,0,144,-13,11,8,-10,-6,6,5,2023-12-22 07:29:29,0.0,0.0
8934,0,2023-12-22 07:28:45,-13872,0,-14061,34031,11703,-1487,78194,3367,-16,86522,178,0,-311,28,0,-23,-4,17,-6,-11,2023-12-22 07:29:29,0.0,0.0
8935,0,2023-12-22 07:28:48,-13994,0,-14106,34035,11724,-1491,78174,3361,-16,86522,-122,0,-45,4,21,-4,-20,-6,0,0,2023-12-22 07:29:29,0.0,0.0
8936,0,2023-12-22 07:28:52,-13994,0,-13950,34021,11707,-1477,78192,3367,-16,86522,0,0,156,-14,-17,14,18,6,0,0,2023-12-22 07:29:29,0.0,0.0
8937,0,2023-12-22 07:28:55,-13783,0,-13972,34023,11712,-1485,78186,3356,-10,86528,211,0,-22,2,5,-8,-6,-11,6,6,2023-12-22 07:29:29,0.0,0.0
8938,0,2023-12-22 07:28:58,-13994,0,-14006,34026,11722,-1482,78177,3350,-16,86528,-211,0,-34,3,10,3,-9,-6,-6,0,2023-12-22 07:29:29,0.0,0.0
8939,0,2023-12-22 07:29:01,-13961,0,-14017,34027,11706,-1483,78192,3350,-16,86533,33,0,-11,1,-16,-1,15,0,0,5,2023-12-22 07:29:29,0.0,0.0
8940,0,2023-12-22 07:29:03,-14139,0,-14173,34041,11704,-1497,78193,3356,-16,86533,-178,0,-156,14,-2,-14,1,6,0,0,2023-12-22 07:29:29,0.0,0.0
8941,0,2023-12-22 07:29:06,-13961,0,-13972,34023,11725,-1480,78173,3350,-16,86539,178,0,201,-18,21,17,-20,-6,0,6,2023-12-22 07:29:29,0.0,0.0
8942,0,2023-12-22 07:29:09,-13983,0,-14128,34037,11709,-1482,78189,3356,-27,86522,-22,0,-156,14,-16,-2,16,6,-11,-17,2023-12-22 07:29:29,0.0,0.0
8943,0,2023-12-22 07:29:12,-14117,0,-14117,34036,11706,-1492,78191,3345,-16,86539,-134,0,11,-1,-3,-10,2,-11,11,17,2023-12-22 07:29:29,0.0,0.0
8944,0,2023-12-22 07:29:16,-13972,0,-14017,34027,11721,-1483,78177,3361,-16,86528,145,0,100,-9,15,9,-14,16,0,-11,2023-12-22 07:29:29,0.0,0.0
8945,0,2023-12-22 07:29:19,-13905,0,-13738,34002,11717,-1469,78183,3350,-5,86539,67,0,279,-25,-4,14,6,-11,11,11,2023-12-22 07:29:29,0.0,0.0
8946,0,2023-12-22 07:29:22,-14039,0,-13972,34023,11729,-1479,78171,3350,-16,86533,-134,0,-234,21,12,-10,-12,0,-11,-6,2023-12-22 07:29:29,0.0,0.0
8947,0,2023-12-22 07:29:25,-13972,0,-13994,34025,11727,-1481,78172,3367,-16,86517,67,0,-22,2,-2,-2,1,17,0,-16,2023-12-22 07:29:29,0.0,0.0
8948,0,2023-12-22 07:29:27,-14072,0,-14039,34029,11717,-1485,78181,3356,-16,86522,-100,0,-45,4,-10,-4,9,-11,0,5,2023-12-22 07:29:29,0.0,0.0
8949,0,2023-12-22 07:29:30,-13961,0,-14028,34028,11707,-1484,78190,3361,-16,86522,111,0,11,-1,-10,1,9,5,0,0,2023-12-22 07:34:28,0.0,0.0
8950,0,2023-12-22 07:29:33,-14039,0,-13961,34022,11728,-1478,78171,3372,-16,86517,-78,0,67,-6,21,6,-19,11,0,-5,2023-12-22 07:34:28,0.0,0.0
8951,0,2023-12-22 07:29:36,-14006,0,-14050,34030,11726,-1492,78172,3356,-10,86528,33,0,-89,8,-2,-14,1,-16,6,11,2023-12-22 07:34:28,0.0,0.0
8952,0,2023-12-22 07:29:40,-13850,0,-14017,34027,11708,-1482,78190,3356,-16,86533,156,0,33,-3,-18,10,18,0,-6,5,2023-12-22 07:34:28,0.0,0.0
8953,0,2023-12-22 07:29:43,-14128,0,-14084,34033,11718,-1495,78179,3350,-10,86539,-278,0,-67,6,10,-13,-11,-6,6,6,2023-12-22 07:34:28,0.0,0.0
8954,0,2023-12-22 07:29:46,-14150,0,-14006,34026,11712,-1482,78186,3356,-16,86528,-22,0,78,-7,-6,13,7,6,-6,-11,2023-12-22 07:34:28,0.0,0.0
8955,0,2023-12-22 07:29:49,-14061,0,-13994,34025,11717,-1487,78181,3356,-10,86528,89,0,12,-1,5,-5,-5,0,6,0,2023-12-22 07:34:28,0.0,0.0
8956,0,2023-12-22 07:29:51,-14061,0,-14061,34031,11730,-1487,78168,3350,-16,86539,0,0,-67,6,13,0,-13,-6,-6,11,2023-12-22 07:34:28,0.0,0.0
8957,0,2023-12-22 07:29:54,-13972,0,-13928,34019,11705,-1475,78195,3350,-16,86533,89,0,133,-12,-25,12,27,0,0,-6,2023-12-22 07:34:28,0.0,0.0
8958,0,2023-12-22 07:29:57,-13894,0,-14006,34026,11723,-1482,78176,3350,-16,86533,78,0,-78,7,18,-7,-19,0,0,0,2023-12-22 07:34:28,0.0,0.0
8959,0,2023-12-22 07:30:00,-14006,0,-14050,34030,11716,-1486,78181,3350,-16,86533,-112,0,-44,4,-7,-4,5,0,0,0,2023-12-22 07:34:28,0.0,0.0
8960,0,2023-12-22 07:30:04,-14050,0,-13905,34017,11699,-1479,78200,3356,-10,86528,-44,0,145,-13,-17,7,19,6,6,-5,2023-12-22 07:34:28,0.0,0.0
8961,0,2023-12-22 07:30:07,-14017,0,-14050,34030,11705,-1492,78192,3361,-10,86522,33,0,-145,13,6,-13,-8,5,0,-6,2023-12-22 07:34:28,0.0,0.0
8962,0,2023-12-22 07:30:10,-14061,0,-13905,34017,11716,-1479,78183,3356,-10,86528,-44,0,145,-13,11,13,-9,-5,0,6,2023-12-22 07:34:28,0.0,0.0
8963,0,2023-12-22 07:30:13,-13961,0,-13917,34018,11722,-1480,78177,3350,-10,86533,100,0,-12,1,6,-1,-6,-6,0,5,2023-12-22 07:34:28,0.0,0.0
8964,0,2023-12-22 07:30:15,-14061,0,-14206,34044,11717,-1505,78179,3361,-10,86528,-100,0,-289,26,-5,-25,2,11,0,-5,2023-12-22 07:34:28,0.0,0.0
8965,0,2023-12-22 07:30:18,-13961,0,-13783,34006,11695,-1468,78206,3350,-10,86539,100,0,423,-38,-22,37,27,-11,0,11,2023-12-22 07:34:28,0.0,0.0
8966,0,2023-12-22 07:30:21,-14139,0,-14128,34037,11721,-1493,78176,3356,-16,86528,-178,0,-345,31,26,-25,-30,6,-6,-11,2023-12-22 07:34:28,0.0,0.0
8967,0,2023-12-22 07:30:24,-13861,0,-14006,34026,11715,-1482,78184,3367,-16,86522,278,0,122,-11,-6,11,8,11,0,-6,2023-12-22 07:34:28,0.0,0.0
8968,0,2023-12-22 07:30:28,-13972,0,-14084,34033,11723,-1489,78174,3361,-16,86528,-111,0,-78,7,8,-7,-10,-6,0,6,2023-12-22 07:34:28,0.0,0.0
8969,0,2023-12-22 07:30:31,-14006,0,-14006,34026,11714,-1482,78185,3361,-16,86528,-34,0,78,-7,-9,7,11,0,0,0,2023-12-22 07:34:28,0.0,0.0
8970,0,2023-12-22 07:30:34,-13950,0,-13905,34017,11723,-1468,78177,3350,-21,86533,56,0,101,-9,9,14,-8,-11,-5,5,2023-12-22 07:34:28,0.0,0.0
8971,0,2023-12-22 07:30:37,-13917,0,-13994,34025,11718,-1481,78181,3367,-16,86517,33,0,-89,8,-5,-13,4,17,5,-16,2023-12-22 07:34:28,0.0,0.0
8972,0,2023-12-22 07:30:39,-13894,0,-13883,34015,11735,-1471,78165,3367,-16,86522,23,0,111,-10,17,10,-16,0,0,5,2023-12-22 07:34:28,0.0,0.0
8973,0,2023-12-22 07:30:42,-13850,0,-13905,34017,11723,-1479,78176,3345,-10,86539,44,0,-22,2,-12,-8,11,-22,6,17,2023-12-22 07:34:28,0.0,0.0
8974,0,2023-12-22 07:30:45,-13883,0,-13994,34025,11721,-1487,78177,3361,-10,86522,-33,0,-89,8,-2,-8,1,16,0,-17,2023-12-22 07:34:28,0.0,0.0
8975,0,2023-12-22 07:30:48,-14072,0,-13917,34018,11708,-1469,78193,3367,-21,86517,-189,0,77,-7,-13,18,16,6,-11,-5,2023-12-22 07:34:28,0.0,0.0
8976,0,2023-12-22 07:30:52,-14117,0,-13794,34007,11715,-1458,78187,3350,-21,86533,-45,0,123,-11,7,11,-6,-17,0,16,2023-12-22 07:34:28,0.0,0.0
8977,0,2023-12-22 07:30:55,-13939,0,-13905,34017,11726,-1473,78174,3345,-16,86544,178,0,-111,10,11,-15,-13,-5,5,11,2023-12-22 07:34:28,0.0,0.0
8978,0,2023-12-22 07:30:58,-14017,0,-13961,34022,11712,-1484,78186,3367,-10,86522,-78,0,-56,5,-14,-11,12,22,6,-22,2023-12-22 07:34:28,0.0,0.0
8979,0,2023-12-22 07:31:01,-13939,0,-14039,34029,11722,-1485,78177,3361,-16,86522,78,0,-78,7,10,-1,-9,-6,-6,0,2023-12-22 07:34:28,0.0,0.0
8980,0,2023-12-22 07:31:03,-13928,0,-14017,34027,11725,-1489,78173,3361,-10,86528,11,0,22,-2,3,-4,-4,0,6,6,2023-12-22 07:34:28,0.0,0.0
8981,0,2023-12-22 07:31:06,-13917,0,-14117,34036,11715,-1487,78183,3356,-21,86528,11,0,-100,9,-10,2,10,-5,-11,0,2023-12-22 07:34:28,0.0,0.0
8982,0,2023-12-22 07:31:09,-13961,0,-14006,34026,11730,-1488,78168,3345,-10,86539,-44,0,111,-10,15,-1,-15,-11,11,11,2023-12-22 07:34:28,0.0,0.0
8983,0,2023-12-22 07:31:12,-13939,0,-14072,34032,11715,-1488,78183,3361,-16,86528,22,0,-66,6,-15,0,15,16,-6,-11,2023-12-22 07:34:28,0.0,0.0
8984,0,2023-12-22 07:31:16,-14028,0,-14084,34033,11710,-1484,78189,3356,-21,86533,-89,0,-12,1,-5,4,6,-5,-5,5,2023-12-22 07:34:28,0.0,0.0
8985,0,2023-12-22 07:31:19,-14006,0,-13994,34025,11716,-1482,78183,3345,-16,86539,22,0,90,-8,6,2,-6,-11,5,6,2023-12-22 07:34:28,0.0,0.0
8986,0,2023-12-22 07:31:22,-14106,0,-14173,34041,11715,-1497,78181,3339,-16,86544,-100,0,-179,16,-1,-15,-2,-6,0,5,2023-12-22 07:34:28,0.0,0.0
8987,0,2023-12-22 07:31:25,-14106,0,-13950,34021,11714,-1472,78187,3345,-21,86544,0,0,223,-20,-1,25,6,6,-5,0,2023-12-22 07:34:28,0.0,0.0
8988,0,2023-12-22 07:31:27,-14039,0,-14072,34032,11728,-1483,78170,3350,-21,86533,67,0,-122,11,14,-11,-17,5,0,-11,2023-12-22 07:34:28,0.0,0.0
8989,0,2023-12-22 07:31:30,-13894,0,-13872,34014,11708,-1470,78192,3350,-16,86539,145,0,200,-18,-20,13,22,0,5,6,2023-12-22 07:34:28,0.0,0.0
8990,0,2023-12-22 07:31:33,-13872,0,-13894,34016,11715,-1472,78185,3350,-16,86539,22,0,-22,2,7,-2,-7,0,0,0,2023-12-22 07:34:28,0.0,0.0
8991,0,2023-12-22 07:31:36,-13850,0,-13827,34010,11707,-1466,78195,3356,-16,86528,22,0,67,-6,-8,6,10,6,0,-11,2023-12-22 07:34:28,0.0,0.0
8992,0,2023-12-22 07:31:40,-13928,0,-14106,34035,11718,-1491,78180,3378,-16,86511,-78,0,-279,25,11,-25,-15,22,0,-17,2023-12-22 07:34:28,0.0,0.0
8993,0,2023-12-22 07:31:43,-14028,0,-14072,34032,11722,-1488,78176,3356,-16,86528,-100,0,34,-3,4,3,-4,-22,0,17,2023-12-22 07:34:28,0.0,0.0
8994,0,2023-12-22 07:31:46,-14050,0,-14039,34029,11721,-1491,78176,3356,-10,86533,-22,0,33,-3,-1,-3,0,0,6,5,2023-12-22 07:34:28,0.0,0.0
8995,0,2023-12-22 07:31:49,-13905,0,-13894,34016,11704,-1472,78195,3356,-16,86528,145,0,145,-13,-17,19,19,0,-6,-5,2023-12-22 07:34:28,0.0,0.0
8996,0,2023-12-22 07:31:51,-14095,0,-14128,34037,11715,-1493,78182,3356,-16,86528,-190,0,-234,21,11,-21,-13,0,0,0,2023-12-22 07:34:28,0.0,0.0
8997,0,2023-12-22 07:31:54,-13983,0,-13939,34020,11716,-1476,78183,3350,-16,86539,112,0,189,-17,1,17,1,-6,0,11,2023-12-22 07:34:28,0.0,0.0
8998,0,2023-12-22 07:31:57,-14139,0,-13939,34020,11726,-1471,78174,3356,-21,86528,-156,0,0,0,10,5,-9,6,-5,-11,2023-12-22 07:34:28,0.0,0.0
8999,0,2023-12-22 07:32:00,-14106,0,-13827,34010,11727,-1472,78173,3339,-10,86544,33,0,112,-10,1,-1,-1,-17,11,16,2023-12-22 07:34:28,0.0,0.0
9000,0,2023-12-22 07:32:04,-13994,0,-14128,34037,11721,-1488,78177,3356,-21,86533,112,0,-301,27,-6,-16,4,17,-11,-11,2023-12-22 07:34:28,0.0,0.0
9001,0,2023-12-22 07:32:07,-14084,0,-14228,34046,11707,-1497,78189,3367,-21,86522,-90,0,-100,9,-14,-9,12,11,0,-11,2023-12-22 07:34:28,0.0,0.0
9002,0,2023-12-22 07:32:10,-13883,0,-13905,34017,11710,-1468,78191,3367,-21,86517,201,0,323,-29,3,29,2,0,0,-5,2023-12-22 07:34:28,0.0,0.0
9003,0,2023-12-22 07:32:13,-14084,0,-14095,34034,11707,-1491,78190,3361,-16,86522,-201,0,-190,17,-3,-23,-1,-6,5,5,2023-12-22 07:34:28,0.0,0.0
9004,0,2023-12-22 07:32:15,-13917,0,-13950,34021,11713,-1477,78186,3356,-16,86528,167,0,145,-13,6,14,-4,-5,0,6,2023-12-22 07:34:28,0.0,0.0
9005,0,2023-12-22 07:32:18,-14017,0,-14184,34042,11717,-1498,78179,3345,-16,86539,-100,0,-234,21,4,-21,-7,-11,0,11,2023-12-22 07:34:28,0.0,0.0
9006,0,2023-12-22 07:32:21,-14006,0,-14139,34038,11722,-1489,78176,3356,-21,86528,11,0,45,-4,5,9,-3,11,-5,-11,2023-12-22 07:34:28,0.0,0.0
9007,0,2023-12-22 07:32:24,-14072,0,-13872,34014,11727,-1469,78173,3345,-16,86544,-66,0,267,-24,5,20,-3,-11,5,16,2023-12-22 07:34:28,0.0,0.0
9008,0,2023-12-22 07:32:28,-13939,0,-13994,34025,11733,-1476,78166,3345,-21,86539,133,0,-122,11,6,-7,-7,0,-5,-5,2023-12-22 07:34:28,0.0,0.0
9009,0,2023-12-22 07:32:31,-13983,0,-13983,34024,11734,-1475,78165,3367,-21,86517,-44,0,11,-1,1,1,-1,22,0,-22,2023-12-22 07:34:28,0.0,0.0
9010,0,2023-12-22 07:32:34,-13961,0,-13905,34017,11729,-1468,78171,3350,-21,86539,22,0,78,-7,-5,7,6,-17,0,22,2023-12-22 07:34:28,0.0,0.0
9011,0,2023-12-22 07:32:37,-13961,0,-14117,34036,11730,-1493,78167,3367,-16,86522,0,0,-212,19,1,-25,-4,17,5,-17,2023-12-22 07:34:28,0.0,0.0
9012,0,2023-12-22 07:32:39,-14117,0,-14072,34032,11737,-1488,78161,3361,-16,86528,-156,0,45,-4,7,5,-6,-6,0,6,2023-12-22 07:34:28,0.0,0.0
9013,0,2023-12-22 07:32:42,-14128,0,-14128,34037,11710,-1493,78188,3356,-16,86533,-11,0,-56,5,-27,-5,27,-5,0,5,2023-12-22 07:34:28,0.0,0.0
9014,0,2023-12-22 07:32:45,-13894,0,-13839,34011,11706,-1473,78193,3361,-10,86528,234,0,289,-26,-4,20,5,5,6,-5,2023-12-22 07:34:28,0.0,0.0
9015,0,2023-12-22 07:32:49,-13805,0,-13961,34022,11722,-1478,78177,3367,-16,86522,89,0,-122,11,16,-5,-16,6,-6,-6,2023-12-22 07:34:28,0.0,0.0
9016,0,2023-12-22 07:32:52,-14028,0,-13961,34022,11725,-1478,78174,3372,-16,86517,-223,0,0,0,3,0,-3,5,0,-5,2023-12-22 07:34:28,0.0,0.0
9017,0,2023-12-22 07:32:55,-14117,0,-14128,34037,11722,-1488,78176,3356,-21,86533,-89,0,-167,15,-3,-10,2,-16,-5,16,2023-12-22 07:34:28,0.0,0.0
9018,0,2023-12-22 07:32:58,-14028,0,-14017,34027,11701,-1478,78198,3361,-21,86522,89,0,111,-10,-21,10,22,5,0,-11,2023-12-22 07:34:28,0.0,0.0
9019,0,2023-12-22 07:33:00,-14139,0,-14095,34034,11717,-1490,78181,3350,-16,86533,-111,0,-78,7,16,-12,-17,-11,5,11,2023-12-22 07:34:28,0.0,0.0
9020,0,2023-12-22 07:33:03,-14251,0,-14173,34041,11717,-1492,78180,3367,-21,86517,-112,0,-78,7,0,-2,-1,17,-5,-16,2023-12-22 07:34:28,0.0,0.0
9021,0,2023-12-22 07:33:06,-14217,0,-14139,34038,11718,-1493,78179,3350,-16,86533,34,0,34,-3,1,-1,-1,-17,5,16,2023-12-22 07:34:28,0.0,0.0
9022,0,2023-12-22 07:33:09,-14106,0,-14139,34038,11721,-1489,78177,3356,-21,86528,111,0,0,0,3,4,-2,6,-5,-5,2023-12-22 07:34:28,0.0,0.0
9023,0,2023-12-22 07:33:13,-13983,0,-13894,34016,11712,-1478,78187,3350,-10,86533,123,0,245,-22,-9,11,10,-6,11,5,2023-12-22 07:34:28,0.0,0.0
9024,0,2023-12-22 07:33:16,-14109,0,-14095,34034,11713,-1501,78183,3361,-5,86528,-126,0,-201,18,1,-23,-4,11,5,-5,2023-12-22 07:34:28,0.0,0.0
9025,0,2023-12-22 07:33:19,-13794,0,-13972,34023,11728,-1485,78169,3350,-10,86539,315,0,123,-11,15,16,-14,-11,-5,11,2023-12-22 07:34:28,0.0,0.0
9026,0,2023-12-22 07:33:22,-14184,0,-14006,34026,11711,-1477,78188,3345,-21,86539,-390,0,-34,3,-17,8,19,-5,-11,0,2023-12-22 07:34:28,0.0,0.0
9027,0,2023-12-22 07:33:24,-13847,0,-13928,34019,11702,-1470,78198,3345,-21,86539,337,0,78,-7,-9,7,10,0,0,0,2023-12-22 07:34:28,0.0,0.0
9028,0,2023-12-22 07:33:27,-14050,0,-13983,34024,11714,-1480,78185,3361,-16,86522,-203,0,-55,5,12,-10,-13,16,5,-17,2023-12-22 07:34:28,0.0,0.0
9029,0,2023-12-22 07:33:30,-13872,0,-13983,34024,11714,-1480,78184,3350,-16,86533,178,0,0,0,0,0,-1,-11,0,11,2023-12-22 07:34:28,0.0,0.0
9030,0,2023-12-22 07:33:33,-14006,0,-14050,34030,11724,-1486,78174,3345,-16,86544,-134,0,-67,6,10,-6,-10,-5,0,11,2023-12-22 07:34:28,0.0,0.0
9031,0,2023-12-22 07:33:37,-14150,0,-14017,34027,11728,-1478,78171,3345,-21,86544,-144,0,33,-3,4,8,-3,0,-5,0,2023-12-22 07:34:28,0.0,0.0
9032,0,2023-12-22 07:33:40,-14039,0,-14039,34029,11722,-1480,78177,3345,-21,86544,111,0,-22,2,-6,-2,6,0,0,0,2023-12-22 07:34:28,0.0,0.0
9033,0,2023-12-22 07:33:43,-14184,0,-14251,34048,11696,-1499,78200,3361,-21,86528,-145,0,-212,19,-26,-19,23,16,0,-16,2023-12-22 07:34:28,0.0,0.0
9034,0,2023-12-22 07:33:46,-13672,0,-13816,34009,11712,-1465,78189,3356,-16,86533,512,0,435,-39,16,34,-11,-5,5,5,2023-12-22 07:34:28,0.0,0.0
9035,0,2023-12-22 07:33:48,-13961,0,-13950,34021,11719,-1477,78180,3356,-16,86533,-289,0,-134,12,7,-12,-9,0,0,0,2023-12-22 07:34:28,0.0,0.0
9036,0,2023-12-22 07:33:51,-14006,0,-14039,34029,11729,-1485,78169,3350,-16,86539,-45,0,-89,8,10,-8,-11,-6,0,6,2023-12-22 07:34:28,0.0,0.0
9037,0,2023-12-22 07:33:54,-14150,0,-14061,34031,11714,-1482,78184,3350,-21,86533,-144,0,-22,2,-15,3,15,0,-5,-6,2023-12-22 07:34:28,0.0,0.0
9038,0,2023-12-22 07:33:57,-13950,0,-14084,34033,11723,-1489,78175,3350,-16,86533,200,0,-23,2,9,-7,-9,0,5,0,2023-12-22 07:34:28,0.0,0.0
9039,0,2023-12-22 07:34:01,-13872,0,-14028,34028,11719,-1484,78179,3356,-16,86528,78,0,56,-5,-4,5,4,6,0,-5,2023-12-22 07:34:28,0.0,0.0
9040,0,2023-12-22 07:34:04,-13861,0,-13872,34014,11707,-1476,78192,3345,-10,86539,11,0,156,-14,-12,8,13,-11,6,11,2023-12-22 07:34:28,0.0,0.0
9041,0,2023-12-22 07:34:07,-14028,0,-14206,34044,11689,-1500,78207,3356,-16,86528,-167,0,-334,30,-18,-24,15,11,-6,-11,2023-12-22 07:34:28,0.0,0.0
9042,0,2023-12-22 07:34:10,-14228,0,-14061,34031,11729,-1487,78169,3356,-16,86528,-200,0,145,-13,40,13,-38,0,0,0,2023-12-22 07:34:28,0.0,0.0
9043,0,2023-12-22 07:34:12,-14072,0,-14061,34031,11743,-1487,78155,3350,-16,86533,156,0,0,0,14,0,-14,-6,0,5,2023-12-22 07:34:28,0.0,0.0
9044,0,2023-12-22 07:34:15,-13972,0,-13917,34018,11721,-1469,78179,3345,-21,86539,100,0,144,-13,-22,18,24,-5,-5,6,2023-12-22 07:34:28,0.0,0.0
9045,0,2023-12-22 07:34:18,-14072,0,-14061,34031,11719,-1482,78180,3345,-21,86544,-100,0,-144,13,-2,-13,1,0,0,5,2023-12-22 07:34:28,0.0,0.0
9046,0,2023-12-22 07:34:21,-14128,0,-14173,34041,11709,-1492,78188,3361,-21,86522,-56,0,-112,10,-10,-10,8,16,0,-22,2023-12-22 07:34:28,0.0,0.0
9047,0,2023-12-22 07:34:25,-14106,0,-14117,34036,11717,-1488,78181,3361,-21,86528,22,0,56,-5,8,4,-7,0,0,6,2023-12-22 07:34:28,0.0,0.0
9048,0,2023-12-22 07:34:28,-14084,0,-14128,34037,11710,-1493,78187,3350,-16,86539,22,0,-11,1,-7,-5,6,-11,5,11,2023-12-22 07:34:28,0.0,0.0
9049,0,2023-12-22 07:34:31,-13917,0,-14173,34041,11717,-1492,78181,3367,-21,86517,167,0,-45,4,7,1,-6,17,-5,-22,2023-12-22 07:39:28,0.0,0.0
9050,0,2023-12-22 07:34:34,-14006,0,-14117,34036,11718,-1492,78179,3356,-16,86528,-89,0,56,-5,1,0,-2,-11,5,11,2023-12-22 07:39:28,0.0,0.0
9051,0,2023-12-22 07:34:36,-13772,0,-13894,34016,11730,-1472,78170,3350,-16,86533,234,0,223,-20,12,20,-9,-6,0,5,2023-12-22 07:39:28,0.0,0.0
9052,0,2023-12-22 07:34:39,-13777,0,-13939,34020,11729,-1482,78170,3356,-10,86533,-5,0,-45,4,-1,-10,0,6,6,0,2023-12-22 07:39:28,0.0,0.0
9053,0,2023-12-22 07:34:42,-14028,0,-14017,34027,11705,-1483,78193,3350,-16,86533,-251,0,-78,7,-24,-1,23,-6,-6,0,2023-12-22 07:39:28,0.0,0.0
9054,0,2023-12-22 07:34:46,-14050,0,-14095,34034,11725,-1490,78173,3356,-16,86528,-22,0,-78,7,20,-7,-20,6,0,-5,2023-12-22 07:39:28,0.0,0.0
9055,0,2023-12-22 07:34:49,-14128,0,-14028,34028,11715,-1479,78183,3367,-21,86522,-78,0,67,-6,-10,11,10,11,-5,-6,2023-12-22 07:39:28,0.0,0.0
9056,0,2023-12-22 07:34:52,-14084,0,-14139,34038,11715,-1484,78183,3367,-27,86522,44,0,-111,10,0,-5,0,0,-6,0,2023-12-22 07:39:28,0.0,0.0
9057,0,2023-12-22 07:34:55,-14195,0,-14128,34037,11726,-1488,78172,3356,-21,86528,-111,0,11,-1,11,-4,-11,-11,6,6,2023-12-22 07:39:28,0.0,0.0
9058,0,2023-12-22 07:34:58,-14028,0,-13961,34022,11720,-1478,78178,3372,-16,86511,167,0,167,-15,-6,10,6,16,5,-17,2023-12-22 07:39:28,0.0,0.0
9059,0,2023-12-22 07:35:00,-13939,0,-13961,34022,11729,-1484,78170,3361,-10,86522,89,0,0,0,9,-6,-8,-11,6,11,2023-12-22 07:39:28,0.0,0.0
9060,0,2023-12-22 07:35:03,-13850,0,-13961,34022,11723,-1484,78176,3345,-10,86539,89,0,0,0,-6,0,6,-16,0,17,2023-12-22 07:39:28,0.0,0.0
9061,0,2023-12-22 07:35:06,-13672,0,-13772,34005,11718,-1467,78182,3356,-10,86533,178,0,189,-17,-5,17,6,11,0,-6,2023-12-22 07:39:28,0.0,0.0
9062,0,2023-12-22 07:35:10,-14139,0,-14228,34046,11726,-1502,78171,3350,-16,86533,-467,0,-456,41,8,-35,-11,-6,-6,0,2023-12-22 07:39:28,0.0,0.0
9063,0,2023-12-22 07:35:13,-13928,0,-13950,34021,11716,-1472,78183,3356,-21,86533,211,0,278,-25,-10,30,12,6,-5,0,2023-12-22 07:39:28,0.0,0.0
9064,0,2023-12-22 07:35:16,-14262,0,-14006,34026,11718,-1477,78181,3356,-21,86528,-334,0,-56,5,2,-5,-2,0,0,-5,2023-12-22 07:39:28,0.0,0.0
9065,0,2023-12-22 07:35:19,-14061,0,-13950,34021,11709,-1477,78190,3361,-16,86522,201,0,56,-5,-9,0,9,5,5,-6,2023-12-22 07:39:28,0.0,0.0
9066,0,2023-12-22 07:35:22,-13950,0,-13939,34020,11728,-1482,78171,3350,-10,86533,111,0,11,-1,19,-5,-19,-11,6,11,2023-12-22 07:39:28,0.0,0.0
