,label,时间,原始重量,稳定重量,轴重,su_ad,wpu_x,wpu_y,wpu_z,su_x,su_y,su_z,原始重量_diff,稳定重量_diff,轴重_diff,su_ad_diff,wpu_x_diff,wpu_y_diff,wpu_z_diff,su_x_diff,su_y_diff,su_z_diff,轨迹时间,速度,估计重量
1247,0,2023-12-24 01:02:22,-10164,0,-10320,33695,12653,-573,77328,2839,-615,86973,90,0,-256,23,-3,-17,3,0,-6,0,2023-12-24 01:05:21,0.0,0.0
1248,0,2023-12-24 01:02:25,-10265,0,-10398,33702,12649,-579,77333,2845,-615,86962,-101,0,-78,7,-4,-6,5,6,0,-11,2023-12-24 01:05:21,0.0,0.0
1249,0,2023-12-24 01:02:28,-10331,0,-10298,33693,12641,-576,77340,2845,-609,86967,-66,0,100,-9,-8,3,7,0,6,5,2023-12-24 01:05:21,0.0,0.0
1250,0,2023-12-24 01:02:31,-10298,0,-10231,33687,12640,-571,77341,2845,-609,86967,33,0,67,-6,-1,5,1,0,0,0,2023-12-24 01:05:21,0.0,0.0
1251,0,2023-12-24 01:02:34,-10409,0,-10365,33699,12631,-584,77350,2845,-609,86967,-111,0,-134,12,-9,-13,9,0,0,0,2023-12-24 01:05:21,0.0,0.0
1252,0,2023-12-24 01:02:37,-10231,0,-10376,33700,12634,-584,77347,2850,-609,86962,178,0,-11,1,3,0,-3,5,0,-5,2023-12-24 01:05:21,0.0,0.0
1253,0,2023-12-24 01:02:40,-10220,0,-10276,33691,12635,-575,77345,2839,-609,86973,11,0,100,-9,1,9,-2,-11,0,11,2023-12-24 01:05:21,0.0,0.0
1254,0,2023-12-24 01:02:43,-9979,0,-10020,33668,12657,-553,77325,2839,-609,86973,241,0,256,-23,22,22,-20,0,0,0,2023-12-24 01:05:21,0.0,0.0
1255,0,2023-12-24 01:02:46,-10164,0,-10421,33704,12647,-589,77333,2834,-609,86973,-185,0,-401,36,-10,-36,8,-5,0,0,2023-12-24 01:05:21,0.0,0.0
1256,0,2023-12-24 01:02:49,-10465,0,-10354,33698,12618,-582,77363,2834,-609,86973,-301,0,67,-6,-29,7,30,0,0,0,2023-12-24 01:05:21,0.0,0.0
1257,0,2023-12-24 01:02:52,-10343,0,-10298,33693,12633,-577,77348,2834,-609,86973,122,0,56,-5,15,5,-15,0,0,0,2023-12-24 01:05:21,0.0,0.0
1258,0,2023-12-24 01:02:55,-10387,0,-10365,33699,12637,-583,77344,2839,-609,86973,-44,0,-67,6,4,-6,-4,5,0,0,2023-12-24 01:05:21,0.0,0.0
1259,0,2023-12-24 01:02:58,-10298,0,-10343,33697,12638,-581,77342,2839,-609,86973,89,0,22,-2,1,2,-2,0,0,0,2023-12-24 01:05:21,0.0,0.0
1260,0,2023-12-24 01:03:01,-10231,0,-10331,33696,12626,-580,77355,2834,-609,86973,67,0,12,-1,-12,1,13,-5,0,0,2023-12-24 01:05:21,0.0,0.0
1261,0,2023-12-24 01:03:04,-10287,0,-10176,33682,12652,-567,77330,2834,-609,86978,-56,0,155,-14,26,13,-25,0,0,5,2023-12-24 01:05:21,0.0,0.0
1262,0,2023-12-24 01:03:07,-10376,0,-10354,33698,12655,-582,77326,2839,-609,86973,-89,0,-178,16,3,-15,-4,5,0,-5,2023-12-24 01:05:21,0.0,0.0
1263,0,2023-12-24 01:03:10,-10387,0,-10354,33698,12646,-582,77335,2845,-609,86967,-11,0,0,0,-9,0,9,6,0,-6,2023-12-24 01:05:21,0.0,0.0
1264,0,2023-12-24 01:03:13,-10042,0,-10220,33686,12640,-570,77341,2839,-609,86973,345,0,134,-12,-6,12,6,-6,0,6,2023-12-24 01:05:21,0.0,0.0
1265,0,2023-12-24 01:03:16,-10098,0,-10131,33678,12641,-563,77340,2856,-609,86956,-56,0,89,-8,1,7,-1,17,0,-17,2023-12-24 01:05:21,0.0,0.0
1266,0,2023-12-24 01:03:19,-10220,0,-10331,33696,12648,-580,77332,2845,-609,86967,-122,0,-200,18,7,-17,-8,-11,0,11,2023-12-24 01:05:21,0.0,0.0
1267,0,2023-12-24 01:03:22,-10421,0,-10287,33692,12636,-576,77345,2839,-609,86967,-201,0,44,-4,-12,4,13,-6,0,0,2023-12-24 01:05:21,0.0,0.0
1268,0,2023-12-24 01:03:25,-10387,0,-10387,33701,12639,-585,77342,2839,-609,86973,34,0,-100,9,3,-9,-3,0,0,6,2023-12-24 01:05:21,0.0,0.0
1269,0,2023-12-24 01:03:28,-10387,0,-10409,33703,12649,-587,77332,2839,-609,86973,0,0,-22,2,10,-2,-10,0,0,0,2023-12-24 01:05:21,0.0,0.0
1270,0,2023-12-24 01:03:31,-10476,0,-10242,33688,12650,-571,77330,2839,-609,86967,-89,0,167,-15,1,16,-2,0,0,-6,2023-12-24 01:05:21,0.0,0.0
1271,0,2023-12-24 01:03:34,-10421,0,-10498,33711,12644,-595,77336,2834,-609,86973,55,0,-256,23,-6,-24,6,-5,0,6,2023-12-24 01:05:21,0.0,0.0
1272,0,2023-12-24 01:03:37,-10265,0,-10298,33693,12643,-578,77337,2834,-609,86973,156,0,200,-18,-1,17,1,0,0,0,2023-12-24 01:05:21,0.0,0.0
1273,0,2023-12-24 01:03:40,-10331,0,-10153,33680,12640,-565,77341,2834,-609,86973,-66,0,145,-13,-3,13,4,0,0,0,2023-12-24 01:05:21,0.0,0.0
1274,0,2023-12-24 01:03:43,-10153,0,-10387,33701,12650,-585,77330,2839,-609,86973,178,0,-234,21,10,-20,-11,5,0,0,2023-12-24 01:05:21,0.0,0.0
1275,0,2023-12-24 01:03:46,-10231,0,-10209,33685,12631,-569,77350,2839,-609,86973,-78,0,178,-16,-19,16,20,0,0,0,2023-12-24 01:05:21,0.0,0.0
1276,0,2023-12-24 01:03:49,-10265,0,-10209,33685,12629,-569,77352,2845,-609,86962,-34,0,0,0,-2,0,2,6,0,-11,2023-12-24 01:05:21,0.0,0.0
1277,0,2023-12-24 01:03:52,-10153,0,-10176,33682,12651,-567,77330,2839,-609,86973,112,0,33,-3,22,2,-22,-6,0,11,2023-12-24 01:05:21,0.0,0.0
1278,0,2023-12-24 01:03:55,-10109,0,-9886,33656,12647,-542,77336,2839,-609,86973,44,0,290,-26,-4,25,6,0,0,0,2023-12-24 01:05:21,0.0,0.0
1279,0,2023-12-24 01:03:58,-10164,0,-10387,33701,12628,-585,77352,2834,-609,86978,-55,0,-501,45,-19,-43,16,-5,0,5,2023-12-24 01:05:21,0.0,0.0
1280,0,2023-12-24 01:04:01,-10187,0,-10287,33692,12640,-576,77341,2834,-609,86973,-23,0,100,-9,12,9,-11,0,0,-5,2023-12-24 01:05:21,0.0,0.0
1281,0,2023-12-24 01:04:04,-10265,0,-10498,33711,12648,-595,77332,2834,-609,86973,-78,0,-211,19,8,-19,-9,0,0,0,2023-12-24 01:05:21,0.0,0.0
1282,0,2023-12-24 01:04:07,-10109,0,-10276,33691,12652,-575,77329,2834,-609,86973,156,0,222,-20,4,20,-3,0,0,0,2023-12-24 01:05:21,0.0,0.0
1283,0,2023-12-24 01:04:10,-10120,0,-10109,33676,12646,-561,77336,2834,-609,86978,-11,0,167,-15,-6,14,7,0,0,5,2023-12-24 01:05:21,0.0,0.0
1284,0,2023-12-24 01:04:13,-10454,0,-10510,33712,12630,-596,77350,2834,-609,86978,-334,0,-401,36,-16,-35,14,0,0,0,2023-12-24 01:05:21,0.0,0.0
1285,0,2023-12-24 01:04:16,-10231,0,-10142,33679,12631,-564,77350,2839,-609,86967,223,0,368,-33,1,32,0,5,0,-11,2023-12-24 01:05:21,0.0,0.0
1286,0,2023-12-24 01:04:19,-10276,0,-10187,33683,12625,-567,77357,2839,-609,86967,-45,0,-45,4,-6,-3,7,0,0,0,2023-12-24 01:05:21,0.0,0.0
1287,0,2023-12-24 01:04:22,-10042,0,-10109,33676,12635,-561,77347,2839,-609,86967,234,0,78,-7,10,6,-10,0,0,0,2023-12-24 01:05:21,0.0,0.0
1288,0,2023-12-24 01:04:25,-10064,0,-10198,33684,12640,-569,77341,2834,-609,86973,-22,0,-89,8,5,-8,-6,-5,0,6,2023-12-24 01:05:21,0.0,0.0
1289,0,2023-12-24 01:04:28,-10231,0,-10254,33689,12635,-573,77346,2834,-609,86973,-167,0,-56,5,-5,-4,5,0,0,0,2023-12-24 01:05:21,0.0,0.0
1290,0,2023-12-24 01:04:31,-10387,0,-10476,33709,12635,-593,77345,2834,-609,86973,-156,0,-222,20,0,-20,-1,0,0,0,2023-12-24 01:05:21,0.0,0.0
1291,0,2023-12-24 01:04:34,-10476,0,-10432,33705,12643,-578,77338,2834,-620,86973,-89,0,44,-4,8,15,-7,0,-11,0,2023-12-24 01:05:21,0.0,0.0
1292,0,2023-12-24 01:04:37,-10331,0,-10398,33702,12635,-580,77346,2834,-615,86978,145,0,34,-3,-8,-2,8,0,5,5,2023-12-24 01:05:21,0.0,0.0
1293,0,2023-12-24 01:04:40,-10230,0,-10120,33677,12635,-562,77347,2839,-609,86973,101,0,278,-25,0,18,1,5,6,-5,2023-12-24 01:05:21,0.0,0.0
1294,0,2023-12-24 01:04:43,-10320,0,-10387,33701,12653,-585,77327,2834,-609,86973,-90,0,-267,24,18,-23,-20,-5,0,0,2023-12-24 01:05:21,0.0,0.0
1295,0,2023-12-24 01:04:46,-10053,0,-10176,33682,12642,-567,77339,2834,-609,86973,267,0,211,-19,-11,18,12,0,0,0,2023-12-24 01:05:21,0.0,0.0
1296,0,2023-12-24 01:04:49,-10265,0,-10153,33680,12633,-564,77348,2834,-609,86973,-212,0,23,-2,-9,3,9,0,0,0,2023-12-24 01:05:21,0.0,0.0
1297,0,2023-12-24 01:04:52,-10109,0,-10387,33701,12631,-585,77350,2834,-609,86978,156,0,-234,21,-2,-21,2,0,0,5,2023-12-24 01:05:21,0.0,0.0
1298,0,2023-12-24 01:04:55,-10265,0,-10320,33695,12639,-579,77342,2834,-609,86978,-156,0,67,-6,8,6,-8,0,0,0,2023-12-24 01:05:21,0.0,0.0
1299,0,2023-12-24 01:04:58,-10198,0,-10220,33686,12640,-570,77341,2834,-609,86978,67,0,100,-9,1,9,-1,0,0,0,2023-12-24 01:05:21,0.0,0.0
1300,0,2023-12-24 01:05:01,-10298,0,-10376,33700,12638,-584,77343,2834,-609,86978,-100,0,-156,14,-2,-14,2,0,0,0,2023-12-24 01:05:21,0.0,0.0
1301,0,2023-12-24 01:05:04,-10510,0,-10498,33711,12630,-595,77350,2834,-609,86967,-212,0,-122,11,-8,-11,7,0,0,-11,2023-12-24 01:05:21,0.0,0.0
1302,0,2023-12-24 01:05:07,-10254,0,-10287,33692,12632,-576,77349,2834,-609,86973,256,0,211,-19,2,19,-1,0,0,6,2023-12-24 01:05:21,0.0,0.0
1303,0,2023-12-24 01:05:10,-10142,0,-10365,33699,12633,-583,77348,2834,-609,86973,112,0,-78,7,1,-7,-1,0,0,0,2023-12-24 01:05:21,0.0,0.0
1304,0,2023-12-24 01:05:13,-10432,0,-10487,33710,12638,-593,77342,2834,-609,86973,-290,0,-122,11,5,-10,-6,0,0,0,2023-12-24 01:05:21,0.0,0.0
1305,0,2023-12-24 01:05:16,-10220,0,-10075,33673,12644,-557,77338,2839,-609,86973,212,0,412,-37,6,36,-4,5,0,0,2023-12-24 01:05:21,0.0,0.0
1306,0,2023-12-24 01:05:19,-10020,0,-9986,33665,12635,-551,77347,2834,-609,86973,200,0,89,-8,-9,6,9,-5,0,0,2023-12-24 01:05:21,0.0,0.0
1307,0,2023-12-24 01:05:22,-10487,0,-10510,33712,12659,-584,77322,2834,-620,86973,-467,0,-524,47,24,-33,-25,0,-11,0,2023-12-24 01:10:21,0.0,0.0
1308,0,2023-12-24 01:05:25,-10354,0,-10421,33704,12637,-582,77344,2834,-615,86973,133,0,89,-8,-22,2,22,0,5,0,2023-12-24 01:10:21,0.0,0.0
1309,0,2023-12-24 01:05:28,-10465,0,-10532,33714,12650,-592,77330,2834,-615,86973,-111,0,-111,10,13,-10,-14,0,0,0,2023-12-24 01:10:21,0.0,0.0
1310,0,2023-12-24 01:05:31,-10432,0,-10365,33699,12634,-577,77347,2834,-615,86973,33,0,167,-15,-16,15,17,0,0,0,2023-12-24 01:10:21,0.0,0.0
1311,0,2023-12-24 01:05:34,-10409,0,-10398,33702,12631,-586,77350,2834,-609,86973,23,0,-33,3,-3,-9,3,0,6,0,2023-12-24 01:10:21,0.0,0.0
1312,0,2023-12-24 01:05:37,-10176,0,-10198,33684,12670,-569,77311,2834,-609,86978,233,0,200,-18,39,17,-39,0,0,5,2023-12-24 01:10:21,0.0,0.0
1313,0,2023-12-24 01:05:40,-10220,0,-10331,33696,12626,-580,77355,2834,-609,86978,-44,0,-133,12,-44,-11,44,0,0,0,2023-12-24 01:10:21,0.0,0.0
1314,0,2023-12-24 01:05:43,-10443,0,-10498,33711,12639,-594,77341,2845,-609,86967,-223,0,-167,15,13,-14,-14,11,0,-11,2023-12-24 01:10:21,0.0,0.0
1315,0,2023-12-24 01:05:46,-10120,0,-10120,33677,12652,-562,77330,2834,-609,86973,323,0,378,-34,13,32,-11,-11,0,6,2023-12-24 01:10:21,0.0,0.0
1316,0,2023-12-24 01:05:49,-10320,0,-10075,33673,12644,-558,77338,2834,-609,86973,-200,0,45,-4,-8,4,8,0,0,0,2023-12-24 01:10:21,0.0,0.0
1317,0,2023-12-24 01:05:52,-10409,0,-10398,33702,12625,-587,77356,2834,-609,86978,-89,0,-323,29,-19,-29,18,0,0,5,2023-12-24 01:10:21,0.0,0.0
1318,0,2023-12-24 01:05:55,-10265,0,-10309,33694,12647,-579,77334,2834,-609,86978,144,0,89,-8,22,8,-22,0,0,0,2023-12-24 01:10:21,0.0,0.0
1319,0,2023-12-24 01:05:58,-10174,0,-10476,33709,12645,-593,77335,2834,-609,86978,91,0,-167,15,-2,-14,1,0,0,0,2023-12-24 01:10:21,0.0,0.0
1320,0,2023-12-24 01:06:01,-10209,0,-10176,33682,12660,-567,77321,2839,-609,86973,-35,0,300,-27,15,26,-14,5,0,-5,2023-12-24 01:10:21,0.0,0.0
1321,0,2023-12-24 01:06:04,-10309,0,-10231,33687,12650,-572,77331,2839,-609,86973,-100,0,-55,5,-10,-5,10,0,0,0,2023-12-24 01:10:21,0.0,0.0
1322,0,2023-12-24 01:06:07,-10075,0,-10265,33690,12645,-574,77336,2834,-609,86973,234,0,-34,3,-5,-2,5,-5,0,0,2023-12-24 01:10:21,0.0,0.0
1323,0,2023-12-24 01:06:10,-10287,0,-10320,33695,12625,-580,77356,2839,-609,86967,-212,0,-55,5,-20,-6,20,5,0,-6,2023-12-24 01:10:21,0.0,0.0
1324,0,2023-12-24 01:06:13,-10309,0,-10409,33703,12642,-587,77338,2839,-609,86973,-22,0,-89,8,17,-7,-18,0,0,6,2023-12-24 01:10:21,0.0,0.0
1325,0,2023-12-24 01:06:16,-10087,0,-10109,33676,12637,-561,77344,2834,-609,86973,222,0,300,-27,-5,26,6,-5,0,0,2023-12-24 01:10:21,0.0,0.0
1326,0,2023-12-24 01:06:19,-10387,0,-10176,33682,12640,-568,77341,2834,-609,86973,-300,0,-67,6,3,-7,-3,0,0,0,2023-12-24 01:10:21,0.0,0.0
1327,0,2023-12-24 01:06:22,-10209,0,-10432,33705,12646,-582,77334,2845,-615,86967,178,0,-256,23,6,-14,-7,11,-6,-6,2023-12-24 01:10:21,0.0,0.0
1328,0,2023-12-24 01:06:25,-10123,0,-10309,33694,12648,-572,77333,2839,-615,86973,86,0,123,-11,2,10,-1,-6,0,6,2023-12-24 01:10:21,0.0,0.0
1329,0,2023-12-24 01:06:28,-10409,0,-10320,33695,12644,-573,77337,2834,-615,86978,-286,0,-11,1,-4,-1,4,-5,0,5,2023-12-24 01:10:21,0.0,0.0
1330,0,2023-12-24 01:06:31,-10432,0,-10354,33698,12620,-576,77361,2834,-615,86978,-23,0,-34,3,-24,-3,24,0,0,0,2023-12-24 01:10:21,0.0,0.0
1331,0,2023-12-24 01:06:34,-10164,0,-10298,33693,12642,-577,77339,2834,-609,86978,268,0,56,-5,22,-1,-22,0,6,0,2023-12-24 01:10:21,0.0,0.0
1332,0,2023-12-24 01:06:37,-10454,0,-10432,33705,12637,-589,77344,2839,-609,86967,-290,0,-134,12,-5,-12,5,5,0,-11,2023-12-24 01:10:21,0.0,0.0
1333,0,2023-12-24 01:06:40,-10075,0,-10053,33671,12629,-556,77353,2839,-609,86967,379,0,379,-34,-8,33,9,0,0,0,2023-12-24 01:10:21,0.0,0.0
1334,0,2023-12-24 01:06:43,-10313,0,-10242,33688,12650,-571,77331,2839,-609,86967,-238,0,-189,17,21,-15,-22,0,0,0,2023-12-24 01:10:21,0.0,0.0
1335,0,2023-12-24 01:06:46,-10265,0,-10298,33693,12618,-577,77363,2834,-609,86973,48,0,-56,5,-32,-6,32,-5,0,6,2023-12-24 01:10:21,0.0,0.0
1336,0,2023-12-24 01:06:49,-10521,0,-10331,33696,12612,-580,77369,2834,-609,86973,-256,0,-33,3,-6,-3,6,0,0,0,2023-12-24 01:10:21,0.0,0.0
1337,0,2023-12-24 01:06:52,-10343,0,-10231,33687,12628,-570,77353,2834,-609,86973,178,0,100,-9,16,10,-16,0,0,0,2023-12-24 01:10:21,0.0,0.0
1338,0,2023-12-24 01:06:55,-10187,0,-9975,33664,12631,-549,77351,2845,-609,86967,156,0,256,-23,3,21,-2,11,0,-6,2023-12-24 01:10:21,0.0,0.0
1339,0,2023-12-24 01:06:58,-10142,0,-10331,33696,12644,-580,77337,2839,-609,86967,45,0,-356,32,13,-31,-14,-6,0,0,2023-12-24 01:10:21,0.0,0.0
1340,0,2023-12-24 01:07:01,-10198,0,-10276,33691,12638,-575,77344,2839,-609,86973,-56,0,55,-5,-6,5,7,0,0,6,2023-12-24 01:10:21,0.0,0.0
1341,0,2023-12-24 01:07:04,-10239,0,-10298,33693,12653,-577,77328,2839,-609,86967,-41,0,-22,2,15,-2,-16,0,0,-6,2023-12-24 01:10:21,0.0,0.0
1342,0,2023-12-24 01:07:07,-10176,0,-10287,33692,12636,-569,77345,2845,-615,86962,63,0,11,-1,-17,8,17,6,-6,-5,2023-12-24 01:10:21,0.0,0.0
1343,0,2023-12-24 01:07:10,-10398,0,-10254,33689,12635,-567,77347,2839,-615,86973,-222,0,33,-3,-1,2,2,-6,0,11,2023-12-24 01:10:21,0.0,0.0
1344,0,2023-12-24 01:07:13,-10164,0,-10087,33674,12622,-559,77360,2839,-609,86973,234,0,167,-15,-13,8,13,0,6,0,2023-12-24 01:10:21,0.0,0.0
1345,0,2023-12-24 01:07:16,-10254,0,-10220,33686,12642,-570,77339,2839,-609,86967,-90,0,-133,12,20,-11,-21,0,0,-6,2023-12-24 01:10:21,0.0,0.0
1346,0,2023-12-24 01:07:19,-10187,0,-10343,33697,12635,-581,77345,2850,-609,86967,67,0,-123,11,-7,-11,6,11,0,0,2023-12-24 01:10:21,0.0,0.0
1347,0,2023-12-24 01:07:22,-10588,0,-10510,33712,12645,-596,77335,2839,-609,86967,-401,0,-167,15,10,-15,-10,-11,0,0,2023-12-24 01:10:21,0.0,0.0
1348,0,2023-12-24 01:07:25,-10320,0,-10376,33700,12648,-585,77333,2839,-609,86967,268,0,134,-12,3,11,-2,0,0,0,2023-12-24 01:10:21,0.0,0.0
1349,0,2023-12-24 01:07:28,-10265,0,-10309,33694,12625,-578,77356,2839,-609,86973,55,0,67,-6,-23,7,23,0,0,6,2023-12-24 01:10:21,0.0,0.0
1350,0,2023-12-24 01:07:31,-10331,0,-10320,33695,12639,-579,77342,2839,-609,86973,-66,0,-11,1,14,-1,-14,0,0,0,2023-12-24 01:10:21,0.0,0.0
1351,0,2023-12-24 01:07:34,-10064,0,-10298,33693,12612,-571,77369,2834,-615,86973,267,0,22,-2,-27,8,27,-5,-6,0,2023-12-24 01:10:21,0.0,0.0
1352,0,2023-12-24 01:07:37,-10254,0,-10254,33689,12639,-567,77342,2834,-615,86973,-190,0,44,-4,27,4,-27,0,0,0,2023-12-24 01:10:21,0.0,0.0
1353,0,2023-12-24 01:07:40,-10265,0,-10220,33686,12626,-570,77355,2834,-609,86973,-11,0,34,-3,-13,-3,13,0,6,0,2023-12-24 01:10:21,0.0,0.0
1354,0,2023-12-24 01:07:42,-10287,0,-10309,33694,12629,-578,77352,2845,-609,86967,-22,0,-89,8,3,-8,-3,11,0,-6,2023-12-24 01:10:21,0.0,0.0
1355,0,2023-12-24 01:07:46,-10247,0,-10109,33676,12657,-561,77325,2839,-609,86967,40,0,200,-18,28,17,-27,-6,0,0,2023-12-24 01:10:21,0.0,0.0
1356,0,2023-12-24 01:07:49,-10421,0,-10465,33708,12642,-592,77338,2856,-609,86956,-174,0,-356,32,-15,-31,13,17,0,-11,2023-12-24 01:10:21,0.0,0.0
1357,0,2023-12-24 01:07:52,-10320,0,-10454,33707,12645,-591,77336,2839,-609,86967,101,0,11,-1,3,1,-2,-17,0,11,2023-12-24 01:10:21,0.0,0.0
1358,0,2023-12-24 01:07:55,-10354,0,-10242,33688,12626,-572,77356,2839,-609,86973,-34,0,212,-19,-19,19,20,0,0,6,2023-12-24 01:10:21,0.0,0.0
1359,0,2023-12-24 01:07:58,-10421,0,-10376,33700,12639,-584,77342,2834,-609,86973,-67,0,-134,12,13,-12,-14,-5,0,0,2023-12-24 01:10:21,0.0,0.0
1360,0,2023-12-24 01:08:01,-10376,0,-10421,33704,12638,-588,77343,2834,-609,86973,45,0,-45,4,-1,-4,1,0,0,0,2023-12-24 01:10:21,0.0,0.0
1361,0,2023-12-24 01:08:04,-10053,0,-10009,33667,12650,-552,77332,2834,-609,86973,323,0,412,-37,12,36,-11,0,0,0,2023-12-24 01:10:21,0.0,0.0
1362,0,2023-12-24 01:08:06,-10276,0,-10298,33693,12630,-570,77352,2834,-615,86973,-223,0,-289,26,-20,-18,20,0,-6,0,2023-12-24 01:10:21,0.0,0.0
1363,0,2023-12-24 01:08:10,-10354,0,-10309,33694,12642,-578,77339,2834,-609,86973,-78,0,-11,1,12,-8,-13,0,6,0,2023-12-24 01:10:21,0.0,0.0
1364,0,2023-12-24 01:08:13,-10120,0,-10098,33675,12648,-561,77334,2834,-609,86973,234,0,211,-19,6,17,-5,0,0,0,2023-12-24 01:10:21,0.0,0.0
1365,0,2023-12-24 01:08:16,-10187,0,-10521,33713,12632,-597,77348,2839,-609,86967,-67,0,-423,38,-16,-36,14,5,0,-6,2023-12-24 01:10:21,0.0,0.0
1366,0,2023-12-24 01:08:19,-10109,0,-10265,33690,12614,-574,77367,2839,-609,86973,78,0,256,-23,-18,23,19,0,0,6,2023-12-24 01:10:21,0.0,0.0
1367,0,2023-12-24 01:08:22,-10354,0,-10454,33707,12642,-591,77338,2839,-609,86973,-245,0,-189,17,28,-17,-29,0,0,0,2023-12-24 01:10:21,0.0,0.0
1368,0,2023-12-24 01:08:25,-10365,0,-10298,33693,12631,-577,77351,2845,-609,86967,-11,0,156,-14,-11,14,13,6,0,-6,2023-12-24 01:10:21,0.0,0.0
1369,0,2023-12-24 01:08:28,-10365,0,-10465,33708,12634,-592,77346,2839,-609,86973,0,0,-167,15,3,-15,-5,-6,0,6,2023-12-24 01:10:21,0.0,0.0
1370,0,2023-12-24 01:08:30,-10354,0,-10432,33705,12643,-589,77337,2839,-609,86967,11,0,33,-3,9,3,-9,0,0,-6,2023-12-24 01:10:21,0.0,0.0
1371,0,2023-12-24 01:08:34,-10354,0,-10142,33679,12648,-564,77334,2850,-609,86962,0,0,290,-26,5,25,-3,11,0,-5,2023-12-24 01:10:21,0.0,0.0
1372,0,2023-12-24 01:08:37,-10087,0,-10142,33679,12638,-564,77343,2839,-609,86967,267,0,0,0,-10,0,9,-11,0,5,2023-12-24 01:10:21,0.0,0.0
1373,0,2023-12-24 01:08:40,-10231,0,-10176,33682,12652,-567,77329,2839,-609,86973,-144,0,-34,3,14,-3,-14,0,0,6,2023-12-24 01:10:21,0.0,0.0
1374,0,2023-12-24 01:08:43,-10153,0,-10331,33696,12652,-580,77329,2839,-609,86967,78,0,-155,14,0,-13,0,0,0,-6,2023-12-24 01:10:21,0.0,0.0
1375,0,2023-12-24 01:08:46,-10409,0,-10254,33689,12679,-573,77302,2839,-609,86967,-256,0,77,-7,27,7,-27,0,0,0,2023-12-24 01:10:21,0.0,0.0
1376,0,2023-12-24 01:08:49,-10320,0,-10220,33686,12634,-570,77347,2839,-609,86973,89,0,34,-3,-45,3,45,0,0,6,2023-12-24 01:10:21,0.0,0.0
1377,0,2023-12-24 01:08:52,-10031,0,-10153,33680,12636,-564,77346,2845,-609,86962,289,0,67,-6,2,6,-1,6,0,-11,2023-12-24 01:10:21,0.0,0.0
1378,0,2023-12-24 01:08:54,-10098,0,-10142,33679,12638,-564,77344,2839,-609,86967,-67,0,11,-1,2,0,-2,-6,0,5,2023-12-24 01:10:21,0.0,0.0
1379,0,2023-12-24 01:08:58,-10064,0,-10231,33687,12637,-571,77344,2834,-609,86973,34,0,-89,8,-1,-7,0,-5,0,6,2023-12-24 01:10:21,0.0,0.0
1380,0,2023-12-24 01:09:01,-10320,0,-10398,33702,12633,-586,77347,2856,-609,86962,-256,0,-167,15,-4,-15,3,22,0,-11,2023-12-24 01:10:21,0.0,0.0
1381,0,2023-12-24 01:09:04,-10476,0,-10142,33679,12631,-564,77350,2834,-609,86973,-156,0,256,-23,-2,22,3,-22,0,11,2023-12-24 01:10:21,0.0,0.0
1382,0,2023-12-24 01:09:07,-10220,0,-10209,33685,12646,-569,77335,2845,-609,86962,256,0,-67,6,15,-5,-15,11,0,-11,2023-12-24 01:10:21,0.0,0.0
1383,0,2023-12-24 01:09:10,-10142,0,-10265,33690,12631,-574,77350,2839,-609,86967,78,0,-56,5,-15,-5,15,-6,0,5,2023-12-24 01:10:21,0.0,0.0
1384,0,2023-12-24 01:09:13,-10298,0,-10164,33681,12651,-566,77330,2850,-609,86962,-156,0,101,-9,20,8,-20,11,0,-5,2023-12-24 01:10:21,0.0,0.0
1385,0,2023-12-24 01:09:16,-10220,0,-10320,33695,12646,-579,77334,2850,-609,86962,78,0,-156,14,-5,-13,4,0,0,0,2023-12-24 01:10:21,0.0,0.0
1386,0,2023-12-24 01:09:18,-10465,0,-10287,33692,12638,-576,77343,2845,-609,86967,-245,0,33,-3,-8,3,9,-5,0,5,2023-12-24 01:10:21,0.0,0.0
1387,0,2023-12-24 01:09:22,-10287,0,-10365,33699,12649,-583,77332,2839,-609,86967,178,0,-78,7,11,-7,-11,-6,0,0,2023-12-24 01:10:21,0.0,0.0
1388,0,2023-12-24 01:09:25,-10343,0,-10421,33704,12633,-588,77347,2845,-609,86962,-56,0,-56,5,-16,-5,15,6,0,-5,2023-12-24 01:10:21,0.0,0.0
1389,0,2023-12-24 01:09:28,-10298,0,-10265,33690,12642,-574,77338,2845,-609,86962,45,0,156,-14,9,14,-9,0,0,0,2023-12-24 01:10:21,0.0,0.0
1390,0,2023-12-24 01:09:31,-10142,0,-10231,33687,12638,-571,77343,2845,-609,86967,156,0,34,-3,-4,3,5,0,0,5,2023-12-24 01:10:21,0.0,0.0
1391,0,2023-12-24 01:09:34,-10164,0,-10254,33689,12642,-573,77339,2839,-609,86973,-22,0,-23,2,4,-2,-4,-6,0,6,2023-12-24 01:10:21,0.0,0.0
1392,0,2023-12-24 01:09:37,-10454,0,-10231,33687,12625,-571,77356,2845,-609,86962,-290,0,23,-2,-17,2,17,6,0,-11,2023-12-24 01:10:21,0.0,0.0
1393,0,2023-12-24 01:09:40,-10298,0,-10287,33692,12641,-576,77340,2839,-609,86973,156,0,-56,5,16,-5,-16,-6,0,11,2023-12-24 01:10:21,0.0,0.0
1394,0,2023-12-24 01:09:42,-10265,0,-10354,33698,12627,-582,77354,2839,-609,86973,33,0,-67,6,-14,-6,14,0,0,0,2023-12-24 01:10:21,0.0,0.0
